"dataset_id","dataset_label","provider_ddb_id","provider_id","provider_name","provider_state","provider_sector","supplier_ddb_id","supplier_id","supplier_name","aggregator_ddb_id","aggregator_id","aggregator_name","count","ingest_id","metadata_format","ingest_complete_date"
"2a3393d7e4db36abcf42d59e9b3f9fcd40d82c42","00001216_findbuch","SNJ77SZZNN5B254Z2K4DYNDZZNPRLKXD","'00001216","Staatsarchiv Bremen","Bremen","Archiv","SNJ77SZZNN5B254Z2K4DYNDZZNPRLKXD","'00001216","Staatsarchiv Bremen","","","","32994","2a3393d7e4db36abcf42d59e9b3f9fcd40d82c42","urn:isbn:1-931666-22-9","2018-04-19T09:05:28+0200"
"b1ab4c880c43a338b1c34a63321793e5ac808369","00000816_20150302","VPLX7WIFLO55LZE3F2IFW3AFLC2NJZ55","'00000816","Max-Planck-Institut für Kunstgeschichte. Bibliotheca Hertziana","","Mediathek","VPLX7WIFLO55LZE3F2IFW3AFLC2NJZ55","'00000816","Max-Planck-Institut für Kunstgeschichte. Bibliotheca Hertziana","","","","32931","b1ab4c880c43a338b1c34a63321793e5ac808369","http://www.lido-schema.org/","2018-04-16T22:30:11+0200"
"d82c5ffccc9fbf4f7d1d871f7bc5760664f68620","00001588_findbuch","LS3WUQ2EJJ264IH4APZNATRPENE7NXF3","'00001588","Stadtarchiv Leipzig","Sachsen","Archiv","LS3WUQ2EJJ264IH4APZNATRPENE7NXF3","'00001588","Stadtarchiv Leipzig","","","","31950","d82c5ffccc9fbf4f7d1d871f7bc5760664f68620","urn:isbn:1-931666-22-9","2018-04-18T23:17:10+0200"
"fa4865324d6a34a08ff267a4df7649706236dffe","00001794_findbuch","7UKI37EUFMMM5IRO4PCXPNUU4ITK4ATO","'00001794","Stadtarchiv Speyer","Rheinland-Pfalz","Archiv","7UKI37EUFMMM5IRO4PCXPNUU4ITK4ATO","'00001794","Stadtarchiv Speyer","","","","30492","fa4865324d6a34a08ff267a4df7649706236dffe","urn:isbn:1-931666-22-9","2018-04-18T05:08:14+0200"
"7e306eeccf7953b49b706055885de422da2496e6","00013701_part_20161015, 00050009_part_20161015","X6VKVOM5HGHDIQX36BI3ZKWROZTN74UX","'00000463","zvdd – Zentrales Verzeichnis Digitalisierter Drucke","Niedersachsen","Bibliothek","X6VKVOM5HGHDIQX36BI3ZKWROZTN74UX","'00000463","zvdd – Zentrales Verzeichnis Digitalisierter Drucke","","","","29829","7e306eeccf7953b49b706055885de422da2496e6","http://www.loc.gov/METS/","2018-04-27T18:32:01+0200"
"7e306eeccf7953b49b706055885de422da2496e6","00013701_part_20161015","3HK6MSZN45JDHFPFYSN2Z476QKJPJSRA","'00013701","Ruprecht-Karls-Universität Heidelberg. Universitätsbibliothek","Baden-Württemberg","Bibliothek","X6VKVOM5HGHDIQX36BI3ZKWROZTN74UX","'00000463","zvdd – Zentrales Verzeichnis Digitalisierter Drucke","","","","26612","7e306eeccf7953b49b706055885de422da2496e6","http://www.loc.gov/METS/","2018-04-27T18:32:01+0200"
"7e306eeccf7953b49b706055885de422da2496e6","00013701_part_20161015","ZS7ZBI5CRVEVBUS6G22EDDL2AIIKBJGV","'00008013","Ruprecht-Karls-Universität Heidelberg","Baden-Württemberg","Forschung","X6VKVOM5HGHDIQX36BI3ZKWROZTN74UX","'00000463","zvdd – Zentrales Verzeichnis Digitalisierter Drucke","","","","26612","7e306eeccf7953b49b706055885de422da2496e6","http://www.loc.gov/METS/","2018-04-27T18:32:01+0200"
"7e306eeccf7953b49b706055885de422da2496e6","00050009_part_20161015","BZVTR553HLJBDMQD5NCJ6YKP3HMBQRF4","'00050009","Staats- und Universitätsbibliothek Hamburg Carl von Ossietzky","Hamburg","Bibliothek","X6VKVOM5HGHDIQX36BI3ZKWROZTN74UX","'00000463","zvdd – Zentrales Verzeichnis Digitalisierter Drucke","","","","3217","7e306eeccf7953b49b706055885de422da2496e6","http://www.loc.gov/METS/","2018-04-27T18:32:01+0200"
"c7c48ce6761b335ae36f1e1a5304fd6b5ff7abb5","00000763_findbuch","OAMCPGDT5BMQX7H7AC3XFUBAKNFUFPTK","'00000763","Hessisches Staatsarchiv Marburg","Hessen","Archiv","OAMCPGDT5BMQX7H7AC3XFUBAKNFUFPTK","'00000763","Hessisches Staatsarchiv Marburg","","","","29163","c7c48ce6761b335ae36f1e1a5304fd6b5ff7abb5","urn:isbn:1-931666-22-9","2018-04-19T03:22:57+0200"
"d4ea2993620eb58e7f2f85f39747f4072fa71faa","00050009_part_20170115, 00012417_part_20170115, 00050026_part_20170115","X6VKVOM5HGHDIQX36BI3ZKWROZTN74UX","'00000463","zvdd – Zentrales Verzeichnis Digitalisierter Drucke","Niedersachsen","Bibliothek","X6VKVOM5HGHDIQX36BI3ZKWROZTN74UX","'00000463","zvdd – Zentrales Verzeichnis Digitalisierter Drucke","","","","28086","d4ea2993620eb58e7f2f85f39747f4072fa71faa","http://www.loc.gov/METS/","2018-06-07T16:56:14+0200"
"d4ea2993620eb58e7f2f85f39747f4072fa71faa","00050009_part_20170115","BZVTR553HLJBDMQD5NCJ6YKP3HMBQRF4","'00050009","Staats- und Universitätsbibliothek Hamburg Carl von Ossietzky","Hamburg","Bibliothek","X6VKVOM5HGHDIQX36BI3ZKWROZTN74UX","'00000463","zvdd – Zentrales Verzeichnis Digitalisierter Drucke","","","","19510","d4ea2993620eb58e7f2f85f39747f4072fa71faa","http://www.loc.gov/METS/","2018-06-07T16:56:14+0200"
"d4ea2993620eb58e7f2f85f39747f4072fa71faa","00012417_part_20170115","JYK3LT7TXBO32BIOFZZM5VWGEFPOFYK6","'00012417","Niedersächsische Staats- und Universitätsbibliothek Göttingen","Niedersachsen","Bibliothek","X6VKVOM5HGHDIQX36BI3ZKWROZTN74UX","'00000463","zvdd – Zentrales Verzeichnis Digitalisierter Drucke","","","","8168","d4ea2993620eb58e7f2f85f39747f4072fa71faa","http://www.loc.gov/METS/","2018-06-07T16:56:14+0200"
"d4ea2993620eb58e7f2f85f39747f4072fa71faa","00012417_part_20170115","X5L26OPZUGHRAXCAENZ4YSIABDSQBDCG","'00006818","Georg-August-Universität Göttingen","Niedersachsen","Forschung","X6VKVOM5HGHDIQX36BI3ZKWROZTN74UX","'00000463","zvdd – Zentrales Verzeichnis Digitalisierter Drucke","","","","8168","d4ea2993620eb58e7f2f85f39747f4072fa71faa","http://www.loc.gov/METS/","2018-06-07T16:56:14+0200"
"d4ea2993620eb58e7f2f85f39747f4072fa71faa","00050026_part_20170115","4BQJRZ3KZCAN5BLLGNBAPJHAP7FVHL3R","'00050026","DigiZeitschriften e.V","Niedersachsen","Bibliothek","X6VKVOM5HGHDIQX36BI3ZKWROZTN74UX","'00000463","zvdd – Zentrales Verzeichnis Digitalisierter Drucke","","","","408","d4ea2993620eb58e7f2f85f39747f4072fa71faa","http://www.loc.gov/METS/","2018-06-07T16:56:14+0200"
"e36e7e356acf2ef0336c7790dc44089e056bca31","00050009_update20160126","BZVTR553HLJBDMQD5NCJ6YKP3HMBQRF4","'00050009","Staats- und Universitätsbibliothek Hamburg Carl von Ossietzky","Hamburg","Bibliothek","X6VKVOM5HGHDIQX36BI3ZKWROZTN74UX","'00000463","zvdd – Zentrales Verzeichnis Digitalisierter Drucke","","","","27307","e36e7e356acf2ef0336c7790dc44089e056bca31","http://www.loc.gov/METS/","2018-04-28T05:55:41+0200"
"e36e7e356acf2ef0336c7790dc44089e056bca31","00050009_update20160126","X6VKVOM5HGHDIQX36BI3ZKWROZTN74UX","'00000463","zvdd – Zentrales Verzeichnis Digitalisierter Drucke","Niedersachsen","Bibliothek","X6VKVOM5HGHDIQX36BI3ZKWROZTN74UX","'00000463","zvdd – Zentrales Verzeichnis Digitalisierter Drucke","","","","27307","e36e7e356acf2ef0336c7790dc44089e056bca31","http://www.loc.gov/METS/","2018-04-28T05:55:41+0200"
"f1cf0c191628d3682bfbb3ed77381b9c5e1d5289","00005958_20160330","EC34V554WXH7IDJNRFIABVPXDPTNMZ3Z","'00005958","Brandenburgisches Landesamt für Denkmalpflege und Archäologisches Landesmuseum","Brandenburg","Denkmalpflege","EC34V554WXH7IDJNRFIABVPXDPTNMZ3Z","'00005958","Brandenburgisches Landesamt für Denkmalpflege und Archäologisches Landesmuseum","","","","24651","f1cf0c191628d3682bfbb3ed77381b9c5e1d5289","http://www.rjm.de/denkxweb/denkxml/","2018-04-11T17:39:35+0200"
"4a4b2978d10fd66d6cc258c41c58ed6d947611d5","00000982_findbuch","RJ2YLL3BILETYUNB6IZPKKPVBOUCWUG5","'00000982","Kreisarchiv Nordwestmecklenburg","Mecklenburg-Vorpommern","Archiv","RJ2YLL3BILETYUNB6IZPKKPVBOUCWUG5","'00000982","Kreisarchiv Nordwestmecklenburg","","","","24558","4a4b2978d10fd66d6cc258c41c58ed6d947611d5","urn:isbn:1-931666-22-9","2018-04-19T07:58:39+0200"
"8d5f4bfba2400f1e77ba148e220e975024b59681","00007007_20150310","352XKS2HXYFRLY24AF5Q3N74AEAEAR4X","'00007007","Herzog August Bibliothek Wolfenbüttel","Niedersachsen","Bibliothek","352XKS2HXYFRLY24AF5Q3N74AEAEAR4X","'00007007","Herzog August Bibliothek Wolfenbüttel","","","","24469","8d5f4bfba2400f1e77ba148e220e975024b59681","http://www.lido-schema.org/","2018-04-14T10:41:38+0200"
"df0e26310651255930920f21a0c597453d7414cd","00014181_20141029","3KTUTIEU7FJICWZNA4MOWZWDXJVJBQAE","'00008318","Universität zu Köln","Nordrhein-Westfalen","Forschung","X6VKVOM5HGHDIQX36BI3ZKWROZTN74UX","'00000463","zvdd – Zentrales Verzeichnis Digitalisierter Drucke","","","","24400","df0e26310651255930920f21a0c597453d7414cd","http://www.loc.gov/METS/","2018-04-28T00:05:40+0200"
"df0e26310651255930920f21a0c597453d7414cd","00014181_20141029","6D2FPIFB6T7G3IIKSQ2LPLNK7QU2DHGN","'00014181","Universität zu Köln. Universitäts- und Stadtbibliothek","Nordrhein-Westfalen","Bibliothek","X6VKVOM5HGHDIQX36BI3ZKWROZTN74UX","'00000463","zvdd – Zentrales Verzeichnis Digitalisierter Drucke","","","","24400","df0e26310651255930920f21a0c597453d7414cd","http://www.loc.gov/METS/","2018-04-28T00:05:40+0200"
"df0e26310651255930920f21a0c597453d7414cd","00014181_20141029","X6VKVOM5HGHDIQX36BI3ZKWROZTN74UX","'00000463","zvdd – Zentrales Verzeichnis Digitalisierter Drucke","Niedersachsen","Bibliothek","X6VKVOM5HGHDIQX36BI3ZKWROZTN74UX","'00000463","zvdd – Zentrales Verzeichnis Digitalisierter Drucke","","","","24400","df0e26310651255930920f21a0c597453d7414cd","http://www.loc.gov/METS/","2018-04-28T00:05:40+0200"
"7511ac15523bfc6020cb28302448a2ae5860719a","00050009_part_20160716","BZVTR553HLJBDMQD5NCJ6YKP3HMBQRF4","'00050009","Staats- und Universitätsbibliothek Hamburg Carl von Ossietzky","Hamburg","Bibliothek","X6VKVOM5HGHDIQX36BI3ZKWROZTN74UX","'00000463","zvdd – Zentrales Verzeichnis Digitalisierter Drucke","","","","24390","7511ac15523bfc6020cb28302448a2ae5860719a","http://www.loc.gov/METS/","2018-04-28T06:14:06+0200"
"7511ac15523bfc6020cb28302448a2ae5860719a","00050009_part_20160716","X6VKVOM5HGHDIQX36BI3ZKWROZTN74UX","'00000463","zvdd – Zentrales Verzeichnis Digitalisierter Drucke","Niedersachsen","Bibliothek","X6VKVOM5HGHDIQX36BI3ZKWROZTN74UX","'00000463","zvdd – Zentrales Verzeichnis Digitalisierter Drucke","","","","24390","7511ac15523bfc6020cb28302448a2ae5860719a","http://www.loc.gov/METS/","2018-04-28T06:14:06+0200"
"a7baf8270e7476b2f1d430c99c538d36a432e3e2","00002136_full_20180130","YDQTO6AYA3FZ42PIHRDL6OUFEZPLZE7A","'00002136","Landesamt für Denkmalpflege Hessen","Hessen","Denkmalpflege","YDQTO6AYA3FZ42PIHRDL6OUFEZPLZE7A","'00002136","Landesamt für Denkmalpflege Hessen","","","","23259","a7baf8270e7476b2f1d430c99c538d36a432e3e2","http://www.rjm.de/denkxweb/denkxml/","2018-04-11T18:18:28+0200"
"44181d7d5754f8a63b33893377e4e8ae2498d9a5","00001913_findbuch","2IMVIKUTVTEKVX6C7CFHG73D4B4GZL5A","'00019824","Archive in NRW","Nordrhein-Westfalen","Archiv","CXI6SJTP5TW23PURELKV2CQKPB7UWAOK","'00001913","Stadtarchiv Soest","","","","23133","44181d7d5754f8a63b33893377e4e8ae2498d9a5","urn:isbn:1-931666-22-9","2018-04-18T15:04:44+0200"
"44181d7d5754f8a63b33893377e4e8ae2498d9a5","00001913_findbuch","CXI6SJTP5TW23PURELKV2CQKPB7UWAOK","'00001913","Stadtarchiv Soest","Nordrhein-Westfalen","Archiv","CXI6SJTP5TW23PURELKV2CQKPB7UWAOK","'00001913","Stadtarchiv Soest","","","","23133","44181d7d5754f8a63b33893377e4e8ae2498d9a5","urn:isbn:1-931666-22-9","2018-04-18T15:04:44+0200"
"7d04c1ef9791a8d1a64c1061c3aa4702af6a8341","00011946_20140905","PH6MDT3GZG4M4NWB2RO66JMHYEUUFQOH","'00006024","Christian-Albrechts-Universität zu Kiel","Schleswig-Holstein","Forschung","X6VKVOM5HGHDIQX36BI3ZKWROZTN74UX","'00000463","zvdd – Zentrales Verzeichnis Digitalisierter Drucke","","","","23064","7d04c1ef9791a8d1a64c1061c3aa4702af6a8341","http://www.loc.gov/METS/","2018-04-28T23:52:19+0200"
"7d04c1ef9791a8d1a64c1061c3aa4702af6a8341","00011946_20140905","TY4LTKZZ2GIISVAT2IBMYP4AROCQ4574","'00011946","Christian-Albrechts-Universität zu Kiel. Universitätsbibliothek","Schleswig-Holstein","Bibliothek","X6VKVOM5HGHDIQX36BI3ZKWROZTN74UX","'00000463","zvdd – Zentrales Verzeichnis Digitalisierter Drucke","","","","23064","7d04c1ef9791a8d1a64c1061c3aa4702af6a8341","http://www.loc.gov/METS/","2018-04-28T23:52:19+0200"
"7d04c1ef9791a8d1a64c1061c3aa4702af6a8341","00011946_20140905","X6VKVOM5HGHDIQX36BI3ZKWROZTN74UX","'00000463","zvdd – Zentrales Verzeichnis Digitalisierter Drucke","Niedersachsen","Bibliothek","X6VKVOM5HGHDIQX36BI3ZKWROZTN74UX","'00000463","zvdd – Zentrales Verzeichnis Digitalisierter Drucke","","","","23064","7d04c1ef9791a8d1a64c1061c3aa4702af6a8341","http://www.loc.gov/METS/","2018-04-28T23:52:19+0200"
"16b2a4b768e703f0fb46b0847d9fc028255e895b","00007007_update20160622","352XKS2HXYFRLY24AF5Q3N74AEAEAR4X","'00007007","Herzog August Bibliothek Wolfenbüttel","Niedersachsen","Bibliothek","X6VKVOM5HGHDIQX36BI3ZKWROZTN74UX","'00000463","zvdd – Zentrales Verzeichnis Digitalisierter Drucke","","","","22615","16b2a4b768e703f0fb46b0847d9fc028255e895b","http://www.loc.gov/METS/","2018-04-27T14:38:37+0200"
"16b2a4b768e703f0fb46b0847d9fc028255e895b","00007007_update20160622","X6VKVOM5HGHDIQX36BI3ZKWROZTN74UX","'00000463","zvdd – Zentrales Verzeichnis Digitalisierter Drucke","Niedersachsen","Bibliothek","X6VKVOM5HGHDIQX36BI3ZKWROZTN74UX","'00000463","zvdd – Zentrales Verzeichnis Digitalisierter Drucke","","","","22615","16b2a4b768e703f0fb46b0847d9fc028255e895b","http://www.loc.gov/METS/","2018-04-27T14:38:37+0200"
"d06bb73eec3ab34f122a956abeb571cdfb69b5c0","00001043_findbuch","2IMVIKUTVTEKVX6C7CFHG73D4B4GZL5A","'00019824","Archive in NRW","Nordrhein-Westfalen","Archiv","C4FIBLNDENQK5M4DQSMHIGTN6OGIAKY6","'00001043","Märkischer Kreis. Kreisarchiv","","","","21470","d06bb73eec3ab34f122a956abeb571cdfb69b5c0","urn:isbn:1-931666-22-9","2018-04-18T14:13:04+0200"
"d06bb73eec3ab34f122a956abeb571cdfb69b5c0","00001043_findbuch","C4FIBLNDENQK5M4DQSMHIGTN6OGIAKY6","'00001043","Märkischer Kreis. Kreisarchiv","Nordrhein-Westfalen","Archiv","C4FIBLNDENQK5M4DQSMHIGTN6OGIAKY6","'00001043","Märkischer Kreis. Kreisarchiv","","","","21470","d06bb73eec3ab34f122a956abeb571cdfb69b5c0","urn:isbn:1-931666-22-9","2018-04-18T14:13:04+0200"
"75ec58af0f6f229c5bcd76c1006ff963ed1ec672","00011657_20160127","DA7SR4T5M3RZ2PURDUPWCACMJHIPPFPQ","'00005849","Bauhaus-Universität Weimar","Thüringen","Forschung","X6VKVOM5HGHDIQX36BI3ZKWROZTN74UX","'00000463","zvdd – Zentrales Verzeichnis Digitalisierter Drucke","","","","20950","75ec58af0f6f229c5bcd76c1006ff963ed1ec672","http://www.loc.gov/METS/","2018-04-28T17:18:37+0200"
"75ec58af0f6f229c5bcd76c1006ff963ed1ec672","00011657_20160127","S4V4TWAECWTIOPSB7ZMD663M375U6VDZ","'00011657","Bauhaus-Universität Weimar. Universitätsbibliothek","Thüringen","Bibliothek","X6VKVOM5HGHDIQX36BI3ZKWROZTN74UX","'00000463","zvdd – Zentrales Verzeichnis Digitalisierter Drucke","","","","20950","75ec58af0f6f229c5bcd76c1006ff963ed1ec672","http://www.loc.gov/METS/","2018-04-28T17:18:37+0200"
"1148c420a018d09a5fa0c0a76a229f663dc7d591","00012417_20141105","JYK3LT7TXBO32BIOFZZM5VWGEFPOFYK6","'00012417","Niedersächsische Staats- und Universitätsbibliothek Göttingen","Niedersachsen","Bibliothek","X6VKVOM5HGHDIQX36BI3ZKWROZTN74UX","'00000463","zvdd – Zentrales Verzeichnis Digitalisierter Drucke","","","","20905","1148c420a018d09a5fa0c0a76a229f663dc7d591","http://www.loc.gov/METS/","2018-04-28T15:00:41+0200"
"1148c420a018d09a5fa0c0a76a229f663dc7d591","00012417_20141105","X5L26OPZUGHRAXCAENZ4YSIABDSQBDCG","'00006818","Georg-August-Universität Göttingen","Niedersachsen","Forschung","X6VKVOM5HGHDIQX36BI3ZKWROZTN74UX","'00000463","zvdd – Zentrales Verzeichnis Digitalisierter Drucke","","","","20905","1148c420a018d09a5fa0c0a76a229f663dc7d591","http://www.loc.gov/METS/","2018-04-28T15:00:41+0200"
"1148c420a018d09a5fa0c0a76a229f663dc7d591","00012417_20141105","X6VKVOM5HGHDIQX36BI3ZKWROZTN74UX","'00000463","zvdd – Zentrales Verzeichnis Digitalisierter Drucke","Niedersachsen","Bibliothek","X6VKVOM5HGHDIQX36BI3ZKWROZTN74UX","'00000463","zvdd – Zentrales Verzeichnis Digitalisierter Drucke","","","","20905","1148c420a018d09a5fa0c0a76a229f663dc7d591","http://www.loc.gov/METS/","2018-04-28T15:00:41+0200"
"beb2f6ffd71f6b414cb607059ad8507457eb01fe","00012786_20150303","TQPCK55R4ZMO4QBUTINTVXJ5FTLQ5MLJ","'00012786","Kunsthistorisches Institut in Florenz, Max-Planck-Institut","","Mediathek","TQPCK55R4ZMO4QBUTINTVXJ5FTLQ5MLJ","'00012786","Kunsthistorisches Institut in Florenz, Max-Planck-Institut","","","","20248","beb2f6ffd71f6b414cb607059ad8507457eb01fe","http://www.lido-schema.org/","2018-04-16T19:50:39+0200"
"207bd00e71d35d6efd49cabc494b032c95af4572","00001980_findbuch","BUAHSHVQADC5OA2E3LKYOVLHDYT7YDZO","'00001980","Technische Universität Chemnitz. Universitätsarchiv","Sachsen","Archiv","BUAHSHVQADC5OA2E3LKYOVLHDYT7YDZO","'00001980","Technische Universität Chemnitz. Universitätsarchiv","","","","19693","207bd00e71d35d6efd49cabc494b032c95af4572","urn:isbn:1-931666-22-9","2018-04-18T13:58:17+0200"
"207bd00e71d35d6efd49cabc494b032c95af4572","00001980_findbuch","R6LDIKGIHX3YBGES2SRG4KLAW6HZPT4N","'00008233","Technische Universität Chemnitz","Sachsen","Forschung","BUAHSHVQADC5OA2E3LKYOVLHDYT7YDZO","'00001980","Technische Universität Chemnitz. Universitätsarchiv","","","","19693","207bd00e71d35d6efd49cabc494b032c95af4572","urn:isbn:1-931666-22-9","2018-04-18T13:58:17+0200"
"df5d45d7a1d5631405ad9e224b63f9a71368c43e","00014761_20160321","R7K5YPOMO6QRPENPN6PZBNSG2WOUTHBB","'00014761","Berlinische Galerie - Museum für Moderne Kunst","Berlin","Museum","R7K5YPOMO6QRPENPN6PZBNSG2WOUTHBB","'00014761","Berlinische Galerie - Museum für Moderne Kunst","","","","19135","df5d45d7a1d5631405ad9e224b63f9a71368c43e","http://www.lido-schema.org/","2018-04-16T17:33:25+0200"
"a26111b897fd599d1d07454abb6611d25273f317","00012008_part_20170401","2Q37XY5KXJNJE5MV6SWP3UKKZ6RSBLK5","'00012008","Deutsche Nationalbibliothek","Hessen","Bibliothek","2Q37XY5KXJNJE5MV6SWP3UKKZ6RSBLK5","'00012008","Deutsche Nationalbibliothek","","","","18919","a26111b897fd599d1d07454abb6611d25273f317","http://www.loc.gov/MARC21/slim/","2018-04-12T20:17:49+0200"
"f89925df3531d350abd9f177098c4bde5dbd5cf3","00012008_part_20170601","2Q37XY5KXJNJE5MV6SWP3UKKZ6RSBLK5","'00012008","Deutsche Nationalbibliothek","Hessen","Bibliothek","2Q37XY5KXJNJE5MV6SWP3UKKZ6RSBLK5","'00012008","Deutsche Nationalbibliothek","","","","18550","f89925df3531d350abd9f177098c4bde5dbd5cf3","http://www.loc.gov/MARC21/slim/","2018-04-12T20:37:49+0200"
"e654c5c5f07244eaeee2411964dd93d682c1f752","00012527_20150415","ZLWS5UXYAVM5QAN2GS3BEKF72U5QEJK6","'00012527","Herzog Anton Ulrich-Museum","Niedersachsen","Museum","ZLWS5UXYAVM5QAN2GS3BEKF72U5QEJK6","'00012527","Herzog Anton Ulrich-Museum","","","","18189","e654c5c5f07244eaeee2411964dd93d682c1f752","http://www.lido-schema.org/","2018-04-17T01:12:11+0200"
"c2f3a98af23dd4dba415a9dcad27b4c47eedcd34","00000772_findbuch","5RLG6BORRF3VDJYLVVF7NTZYUXQHCFSP","'00000772","Historisches Archiv des Erzbistums Köln","Nordrhein-Westfalen","Archiv","5RLG6BORRF3VDJYLVVF7NTZYUXQHCFSP","'00000772","Historisches Archiv des Erzbistums Köln","","","","17699","c2f3a98af23dd4dba415a9dcad27b4c47eedcd34","urn:isbn:1-931666-22-9","2018-04-17T23:29:01+0200"
"6e963e98c5b8d9512ca04383d347fbf1d8dfde5c","00012008_update201609","2Q37XY5KXJNJE5MV6SWP3UKKZ6RSBLK5","'00012008","Deutsche Nationalbibliothek","Hessen","Bibliothek","2Q37XY5KXJNJE5MV6SWP3UKKZ6RSBLK5","'00012008","Deutsche Nationalbibliothek","","","","17581","6e963e98c5b8d9512ca04383d347fbf1d8dfde5c","http://www.loc.gov/MARC21/slim/","2018-04-12T20:57:14+0200"
"2f86fe94821fcaf1fcfd83193c935cdc42d5307f","00000027_20151005","NUG5GCDLWNVOFO3CPGR5PZOGTCWPSHAJ","'00000027","Stiftung Preußische Schlösser und Gärten Berlin-Brandenburg","Brandenburg","Museum","NUG5GCDLWNVOFO3CPGR5PZOGTCWPSHAJ","'00000027","Stiftung Preußische Schlösser und Gärten Berlin-Brandenburg","","","","17374","2f86fe94821fcaf1fcfd83193c935cdc42d5307f","http://www.lido-schema.org/","2018-04-16T16:13:21+0200"
"d885402494a1e98dae4bb07a6a92c2577a777b19","00000814_findbuch","4CHBYQP6Z3A6AEDHYHBJ44Y7LGL2Z5W4","'00000814","Institut für Stadtgeschichte Frankfurt am Main","Hessen","Archiv","4CHBYQP6Z3A6AEDHYHBJ44Y7LGL2Z5W4","'00000814","Institut für Stadtgeschichte Frankfurt am Main","","","","17277","d885402494a1e98dae4bb07a6a92c2577a777b19","urn:isbn:1-931666-22-9","2018-04-17T16:29:19+0200"
"9cfdfb8975774deb0366ea8d912f861342c9ed3a","00001662_DE-Nus1_findbuch","2IMVIKUTVTEKVX6C7CFHG73D4B4GZL5A","'00019824","Archive in NRW","Nordrhein-Westfalen","Archiv","VBH7VG6UVODSVVXVZ7FRA465V5PYFDRE","'00001662","Stadtarchiv Neuss","","","","16874","9cfdfb8975774deb0366ea8d912f861342c9ed3a","urn:isbn:1-931666-22-9","2018-04-26T22:03:34+0200"
"9cfdfb8975774deb0366ea8d912f861342c9ed3a","00001662_DE-Nus1_findbuch","VBH7VG6UVODSVVXVZ7FRA465V5PYFDRE","'00001662","Stadtarchiv Neuss","Nordrhein-Westfalen","Archiv","VBH7VG6UVODSVVXVZ7FRA465V5PYFDRE","'00001662","Stadtarchiv Neuss","","","","16874","9cfdfb8975774deb0366ea8d912f861342c9ed3a","urn:isbn:1-931666-22-9","2018-04-26T22:03:34+0200"
"a808106ebbad7d102d1cb887632b025e7230911e","00014169_part_20160706_20170515","NCBT4L4SH2HRFY7PD6CGNGIG4LWRF6JS","'00008307","Universität Mannheim","Baden-Württemberg","Forschung","X6VKVOM5HGHDIQX36BI3ZKWROZTN74UX","'00000463","zvdd – Zentrales Verzeichnis Digitalisierter Drucke","","","","16756","a808106ebbad7d102d1cb887632b025e7230911e","http://www.loc.gov/METS/","2018-04-28T16:01:56+0200"
"a808106ebbad7d102d1cb887632b025e7230911e","00014169_part_20160706_20170515","NEOOVZ6BJZD3LYNKU3N7PFT6VD54SMMG","'00014169","Universität Mannheim. Universitätsbibliothek","Baden-Württemberg","Bibliothek","X6VKVOM5HGHDIQX36BI3ZKWROZTN74UX","'00000463","zvdd – Zentrales Verzeichnis Digitalisierter Drucke","","","","16756","a808106ebbad7d102d1cb887632b025e7230911e","http://www.loc.gov/METS/","2018-04-28T16:01:56+0200"
"a808106ebbad7d102d1cb887632b025e7230911e","00014169_part_20160706_20170515","X6VKVOM5HGHDIQX36BI3ZKWROZTN74UX","'00000463","zvdd – Zentrales Verzeichnis Digitalisierter Drucke","Niedersachsen","Bibliothek","X6VKVOM5HGHDIQX36BI3ZKWROZTN74UX","'00000463","zvdd – Zentrales Verzeichnis Digitalisierter Drucke","","","","16756","a808106ebbad7d102d1cb887632b025e7230911e","http://www.loc.gov/METS/","2018-04-28T16:01:56+0200"
"8d0bd249aff6efd85e9c00ce9075c1d8d850d567","00012008_update201605","2Q37XY5KXJNJE5MV6SWP3UKKZ6RSBLK5","'00012008","Deutsche Nationalbibliothek","Hessen","Bibliothek","2Q37XY5KXJNJE5MV6SWP3UKKZ6RSBLK5","'00012008","Deutsche Nationalbibliothek","","","","16518","8d0bd249aff6efd85e9c00ce9075c1d8d850d567","http://www.loc.gov/MARC21/slim/","2018-04-12T21:19:05+0200"
"dec735e4722b719a3c4513b173d1314f8d2b04d3","99900878_full_20170111","6S3BZLHMFQ76FTYYP52TK5TVP3AGJEBI","'00008308","Universität Osnabrück","Niedersachsen","Forschung","LE5XGILSXRDMO2PDABXGF3ZMERSEUL2Z","'99900878","Historische Bildpostkarten - Universität Osnabrück - Sammlung Prof. Dr. Sabine Giesbrecht","","","","16460","dec735e4722b719a3c4513b173d1314f8d2b04d3","http://www.lido-schema.org/","2018-04-15T09:20:36+0200"
"dec735e4722b719a3c4513b173d1314f8d2b04d3","99900878_full_20170111","LE5XGILSXRDMO2PDABXGF3ZMERSEUL2Z","'99900878","Historische Bildpostkarten - Universität Osnabrück - Sammlung Prof. Dr. Sabine Giesbrecht","Niedersachsen","Forschung","LE5XGILSXRDMO2PDABXGF3ZMERSEUL2Z","'99900878","Historische Bildpostkarten - Universität Osnabrück - Sammlung Prof. Dr. Sabine Giesbrecht","","","","16460","dec735e4722b719a3c4513b173d1314f8d2b04d3","http://www.lido-schema.org/","2018-04-15T09:20:36+0200"
